title,movieId,userId
Mission: Impossible III (2006),45186,322
I Heart Huckabees (2004),8910,322
This Means War (2012),93326,323
Zombieland (2009),71535,323
Apocalypto (2006),48304,323
Serenity (2005),34405,323
Seabiscuit (2003),6565,323
Transformers: Revenge of the Fallen (2009),69526,323
"Definitely, Maybe (2008)",58047,323
Inside Job (2010),80906,323
Pirates of the Caribbean: On Stranger Tides (2011),86880,323
Fracture (2007),52604,323
Saw II (2005),39446,323
Thor: The Dark World (2013),106072,324
Interstellar (2014),109487,324
Brave (2012),95167,324
Transformers: Dark of the Moon (2011),87520,324
Warrior (2011),89774,324
"Crazy, Stupid, Love. (2011)",88163,324
Seven Pounds (2008),64716,324
"Hangover, The (2009)",69122,324
Slumdog Millionaire (2008),63082,324
Into the Wild (2007),55247,324
Brick (2005),44761,324
Blade: Trinity (2004),8985,325
"Family Man, The (2000)",4023,325
Taxi Driver (1976),111,325
Four Rooms (1995),18,325
Schindler's List (1993),527,325
Babe (1995),34,325
Miracle on 34th Street (1994),277,325
Deuce Bigalow: Male Gigolo (1999),3146,325
Smilla's Sense of Snow (1997),1480,325
Madagascar: Escape 2 Africa (2008),62999,325
Marley & Me (2008),65230,325
"Hangover Part II, The (2011)",86911,326
Cloudy with a Chance of Meatballs (2009),71264,326
You Don't Mess with the Zohan (2008),59900,326
Dredd (2012),96737,326
Pirates of the Caribbean: On Stranger Tides (2011),86880,326
Midnight in Paris (2011),86882,326
Alice in Wonderland (2010),74789,326
"Town, The (2010)",80489,326
Hotel Rwanda (2004),30749,326
"Polar Express, The (2004)",8965,326
"Curious Case of Benjamin Button, The (2008)",64957,326
Looper (2012),96610,327
No Country for Old Men (2007),55820,327
Phone Booth (2002),6281,327
Spy Game (2001),4901,327
Thinner (1996),742,327
Silver Linings Playbook (2012),97921,327
Man of Steel (2013),103042,327
Drive (2011),88129,327
"Town, The (2010)",80489,327
Megamind (2010),81564,327
Tron: Legacy (2010),82461,327
"Golden Compass, The (2007)",56171,328
Persepolis (2007),55442,328
Man on Fire (2004),7445,328
Milk (2008),63876,328
"Village, The (2004)",8783,328
Mamma Mia! (2008),60397,328
WALL·E (2008),60069,328
Lord of War (2005),36529,328
Saved! (2004),8366,328
Lord of the Flies (1963),3461,328
Layer Cake (2004),27831,328
Pacific Rim (2013),103228,329
Iron Man (2008),59315,329
Dumb and Dumberer: When Harry Met Lloyd (2003),6482,329
Orange County (2002),5025,329
Rosemary's Baby (1968),2160,329
"Day the Earth Stood Still, The (1951)",1253,329
"Darjeeling Limited, The (2007)",55269,329
Boys Don't Cry (1999),2908,329
8 Mile (2002),5810,329
Pinocchio (1940),596,329
Léon: The Professional (a.k.a. The Professional) (Léon) (1994),293,329
Black Sheep (1996),88,330
Casino (1995),16,330
You Don't Mess with the Zohan (2008),59900,330
Accepted (2006),47518,330
Dodgeball: A True Underdog Story (2004),8528,330
Thirteen Ghosts (a.k.a. Thir13en Ghosts) (2001),4876,330
Brazil (1985),1199,330
Michael Clayton (2007),55276,330
"Mist, The (2007)",56145,330
Jumper (2008),58025,330
Bubba Ho-tep (2002),6755,330
Inception (2010),79132,331
"Incredible Hulk, The (2008)",60040,331
Fun with Dick and Jane (2005),42011,331
Turner & Hooch (1989),4677,331
Jack (1996),765,331
Up Close and Personal (1996),140,331
Ace Ventura: When Nature Calls (1995),19,331
"Simpsons Movie, The (2007)",54272,331
Before Sunset (2004),8638,331
Hairspray (2007),52975,331
"Wrestler, The (2008)",64839,331
Tropic Thunder (2008),61132,332
Saw (2004),8957,332
"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The (2003)",7156,332
Frailty (2001),5294,332
Idiocracy (2006),47997,332
Jarhead (2005),40278,332
Shrek (2001),4306,332
Almost Famous (2000),3897,332
Spy Kids (2001),4232,332
Ocean's Thirteen (2007),53322,332
Space Jam (1996),673,332
Despicable Me 2 (2013),103335,333
Sicko (2007),53894,333
"Benchwarmers, The (2006)",44840,333
"Borrowers, The (1997)",1848,333
Her (2013),106920,333
Gravity (2013),104841,333
21 Jump Street (2012),93510,333
Friends with Benefits (2011),88405,333
Pirates of the Caribbean: On Stranger Tides (2011),86880,333
Super 8 (2011),87306,333
Moon (2009),68237,333
"Avengers, The (2012)",89745,334
Avatar (2009),72998,334
"Bourne Identity, The (2002)",5418,334
Hanna (2011),86190,334
"History of Violence, A (2005)",37733,334
"Dreamers, The (2003)",7265,334
Dawn of the Dead (2004),7360,334
Tucker & Dale vs Evil (2010),83134,334
"Transporter, The (2002)",5574,334
The Count of Monte Cristo (2002),5064,334
Best in Show (2000),3911,334
"Birdcage, The (1996)",141,335
Money Train (1995),20,335
50 First Dates (2004),7293,335
Thor: Ragnarok (2017),122916,335
"Imaginarium of Doctor Parnassus, The (2009)",69951,335
Master and Commander: The Far Side of the World (2003),6947,335
Anchorman: The Legend of Ron Burgundy (2004),8641,335
Old School (2003),6188,335
Rocky (1976),1954,335
Lucy (2014),111360,335
Superbad (2007),54503,335
Boomerang (1992),122,336
Four Rooms (1995),18,336
Blazing Saddles (1974),3671,336
Fallen (1998),1754,336
Shrek the Third (2007),53121,336
Shooter (2007),51935,336
"Brothers Grimm, The (2005)",36401,336
"Phantom of the Opera, The (2004)",30816,336
Blade: Trinity (2004),8985,336
Chitty Chitty Bang Bang (1968),7247,336
21 Grams (2003),6953,336
Sudden Death (1995),9,337
Tron: Legacy (2010),82461,337
Sicko (2007),53894,337
Memoirs of a Geisha (2005),41571,337
Shaun of the Dead (2004),8874,337
Lara Croft Tomb Raider: The Cradle of Life (2003),6564,337
Casino Royale (2006),49272,337
Pitch Perfect (2012),96588,337
Hot Fuzz (2007),51255,337
Money Train (1995),20,337
"Lost World: Jurassic Park, The (1997)",1544,337
Star Trek: Nemesis (2002),5944,338
Mission: Impossible - Rogue Nation (2015),111781,338
Transformers: Dark of the Moon (2011),87520,338
30 Days of Night (2007),55282,338
Little Miss Sunshine (2006),46578,338
Dogville (2003),7371,338
"Bucket List, The (2007)",56587,338
"Ref, The (1994)",514,338
Lucky Number Slevin (2006),44665,338
Bewitched (2005),33836,338
Flightplan (2005),37727,338
Transformers (2007),53996,339
Nacho Libre (2006),45666,339
Primer (2004),8914,339
"Science of Sleep, The (La science des rêves) (2006)",48082,339
Pirates of the Caribbean: At World's End (2007),53125,339
Layer Cake (2004),27831,339
"Emperor's New Groove, The (2000)",4016,339
Man on Fire (2004),7445,339
Mission: Impossible III (2006),45186,339
"Da Vinci Code, The (2006)",45447,339
In Good Company (2004),30822,339
Captain America: The Winter Soldier (2014),110102,340
Hanna (2011),86190,340
"King of Kong, The (2007)",54881,340
Nacho Libre (2006),45666,340
Chitty Chitty Bang Bang (1968),7247,340
Punch-Drunk Love (2002),5673,340
Thirteen Ghosts (a.k.a. Thir13en Ghosts) (2001),4876,340
"Substitute, The (1996)",694,340
Superman Returns (2006),46530,340
"Siege, The (1998)",2334,340
"Fighter, The (2010)",81932,340
Boyhood (2014),112290,341
"Phantom of the Opera, The (2004)",30816,341
Eastern Promises (2007),55118,341
Harry Potter and the Chamber of Secrets (2002),5816,341
28 Days Later (2002),6502,341
Enter the Dragon (1973),7482,341
Elf (2003),6936,341
Divergent (2014),108190,341
Dawn of the Planet of the Apes (2014),112623,341
Star Trek Into Darkness (2013),102445,341
Star Wars: Episode I - The Phantom Menace (1999),2628,341
Zero Dark Thirty (2012),98961,342
Skyfall (2012),96079,342
Maleficent (2014),111659,342
"Perks of Being a Wallflower, The (2012)",96821,342
Bridesmaids (2011),86833,342
Moonrise Kingdom (2012),94959,342
Harry Potter and the Deathly Hallows: Part 1 (2010),81834,342
"A-Team, The (2010)",78469,342
"Other Guys, The (2010)",79592,342
Inside Job (2010),80906,342
Fantastic Mr. Fox (2009),72226,342
Fantastic Four: Rise of the Silver Surfer (2007),53464,343
"Good Night, and Good Luck. (2005)",39292,343
Charlie and the Chocolate Factory (2005),30793,343
Star Wars: Episode III - Revenge of the Sith (2005),33493,343
"Ladykillers, The (2004)",7367,343
Pacific Rim (2013),103228,343
Jurassic Park III (2001),4638,343
Inglourious Basterds (2009),68157,343
"Goodbye Girl, The (1977)",3244,343
European Vacation (aka National Lampoon's European Vacation) (1985),2794,343
Saw III (2006),48877,343
Jack Reacher (2012),99112,344
Prince of Persia: The Sands of Time (2010),78105,344
Meet the Robinsons (2007),52287,344
"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The (2005)",41566,344
"Matrix Revolutions, The (2003)",6934,344
Scarface (1983),4262,344
"Truman Show, The (1998)",1682,344
"Great Gatsby, The (2013)",102407,344
"Dark Knight, The (2008)",58559,344
World War Z (2013),103249,344
Monsters University (2013),103141,344
Hanna (2011),86190,345
Salt (2010),79293,345
Red (2010),81229,345
Baby Mama (2008),59258,345
Body of Lies (2008),62374,345
Let the Right One In (Låt den rätte komma in) (2008),61240,345
Vicky Cristina Barcelona (2008),60950,345
Persepolis (2007),55442,345
I Am Legend (2007),56174,345
Death Proof (2007),53519,345
How the Grinch Stole Christmas! (1966),52435,345
"Adjustment Bureau, The (2011)",84954,346
Up (2009),68954,346
"Wrestler, The (2008)",64839,346
National Treasure: Book of Secrets (2007),56775,346
Wallace & Gromit in The Curse of the Were-Rabbit (2005),38038,346
Kiki's Delivery Service (Majo no takkyûbin) (1989),26662,346
I Heart Huckabees (2004),8910,346
Spider-Man 2 (2004),8636,346
50 First Dates (2004),7293,346
13 Going on 30 (2004),7444,346
Midnight in Paris (2011),86882,346
25th Hour (2002),5954,347
"Living Daylights, The (1987)",4005,347
"Man Who Would Be King, The (1975)",1303,347
12 Years a Slave (2013),105844,347
Megamind (2010),81564,347
Shrek the Third (2007),53121,347
Ice Age 2: The Meltdown (2006),44022,347
Planet of the Apes (2001),4643,347
WarGames (1983),6979,347
The Machinist (2004),8950,347
Birdman: Or (The Unexpected Virtue of Ignorance) (2014),112183,347
Death Proof (2007),53519,348
Waiting... (2005),37384,348
Howl's Moving Castle (Hauru no ugoku shiro) (2004),31658,348
Lemony Snicket's A Series of Unfortunate Events (2004),27706,348
Scary Movie 2 (2001),4388,348
Easy Rider (1969),3168,348
Runaway Bride (1999),2724,348
Monsters University (2013),103141,348
"Birdcage, The (1996)",141,348
Money Train (1995),20,348
Liar Liar (1997),1485,348
Alien Nation (1988),3701,349
Titanic (1997),1721,349
Ace Ventura: When Nature Calls (1995),19,349
Live Free or Die Hard (2007),53972,349
Hot Shots! (1991),5541,349
Richard III (1995),41,349
Léon: The Professional (a.k.a. The Professional) (Léon) (1994),293,349
"Dukes of Hazzard, The (2005)",34520,349
RoboCop 3 (1993),519,349
"Hangover Part II, The (2011)",86911,349
The Artist (2011),89904,349
"Dude, Where's My Car? (2000)",4015,350
Chicago (2002),5991,350
"Amityville Horror, The (1979)",1327,350
"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)",366,350
Transformers: Revenge of the Fallen (2009),69526,350
Jurassic World (2015),117529,350
Maid in Manhattan (2002),5943,350
X-Men Origins: Wolverine (2009),68319,350
Guardians of the Galaxy (2014),112852,350
The Lego Movie (2014),108932,350
Hostel (2005),42723,350
"Avengers, The (2012)",89745,351
Avatar (2009),72998,351
"Pursuit of Happyness, The (2006)",47099,351
Kiss Kiss Bang Bang (2005),38061,351
Serenity (2005),34405,351
I Heart Huckabees (2004),8910,351
Kiki's Delivery Service (Majo no takkyûbin) (1989),26662,351
Constantine (2005),31696,351
"Descendants, The (2011)",91077,351
Bulletproof Monk (2003),6294,351
48 Hrs. (1982),5049,351
Constantine (2005),31696,352
"Bourne Supremacy, The (2004)",8665,352
Two Weeks Notice (2002),5957,352
"Holiday, The (2006)",49286,352
"Benchwarmers, The (2006)",44840,352
"Gift, The (2000)",4020,352
Jurassic Park III (2001),4638,352
Ocean's Thirteen (2007),53322,352
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),750,352
I Heart Huckabees (2004),8910,352
"Others, The (2001)",4720,352
"American President, The (1995)",11,353
12 Years a Slave (2013),105844,353
Hancock (2008),60074,353
"Chronicles of Narnia: Prince Caspian, The (2008)",59501,353
"Witches of Eastwick, The (1987)",7046,353
"Mighty Wind, A (2003)",6296,353
"Sum of All Fears, The (2002)",5400,353
Three Men and a Baby (1987),5308,353
"Bourne Identity, The (2002)",5418,353
Lethal Weapon 2 (1989),2001,353
Hercules (1997),1566,353
Slumdog Millionaire (2008),63082,354
"Holiday, The (2006)",49286,354
"I, Robot (2004)",8644,354
Love Actually (2003),6942,354
Apocalypto (2006),48304,354
Flightplan (2005),37727,354
Transformers (2007),53996,354
Ace Ventura: When Nature Calls (1995),19,354
Taxi Driver (1976),111,354
Nutty Professor II: The Klumps (2000),3821,354
Porco Rosso (Crimson Pig) (Kurenai no buta) (1992),26776,354
Boyhood (2014),112290,355
I Am Legend (2007),56174,355
Gone in 60 Seconds (2000),3717,355
Private Parts (1997),1476,355
Snatch (2000),4011,355
Sleepless in Seattle (1993),539,355
Layer Cake (2004),27831,355
Blade Runner (1982),541,355
Mad Max: Fury Road (2015),122882,355
Inception (2010),79132,355
"Cook the Thief His Wife & Her Lover, The (1989)",1173,355
Shoot 'Em Up (2007),54999,356
I Am Legend (2007),56174,356
Déjà Vu (Deja Vu) (2006),49278,356
Nacho Libre (2006),45666,356
Marie Antoinette (2006),45880,356
Talladega Nights: The Ballad of Ricky Bobby (2006),46970,356
In Good Company (2004),30822,356
Ray (2004),8958,356
Mean Girls (2004),7451,356
Dirty Pretty Things (2002),6552,356
Look Who's Talking (1989),4621,356
Cinderella Man (2005),33660,357
"Aviator, The (2004)",30812,357
13 Going on 30 (2004),7444,357
50 First Dates (2004),7293,357
Mean Girls (2004),7451,357
Kindergarten Cop (1990),7004,357
Father of the Bride (1991),6944,357
Matchstick Men (2003),6708,357
S.W.A.T. (2003),6595,357
Reign of Fire (2002),5463,357
X-Men: The Last Stand (2006),45499,357
"Help, The (2011)",88810,358
Source Code (2011),85414,358
Coraline (2009),66097,358
Marley & Me (2008),65230,358
"Fall, The (2006)",59387,358
Persepolis (2007),55442,358
21 (2008),58803,358
Eastern Promises (2007),55118,358
Rocky Balboa (2006),49651,358
"King of Kong, The (2007)",54881,358
Ice Age 2: The Meltdown (2006),44022,358
Zero Dark Thirty (2012),98961,359
Shutter Island (2010),74458,359
Happy Feet (2006),49274,359
Wallace & Gromit in The Curse of the Were-Rabbit (2005),38038,359
Boyz N the Hood (1991),6796,359
Final Fantasy: The Spirits Within (2001),4446,359
In Time (2011),90405,359
"Serious Man, A (2009)",71464,359
Thank You for Smoking (2006),44195,359
"Rock, The (1996)",733,359
"Fall, The (2006)",59387,359
Men in Black III (M.III.B.) (M.I.B.³) (2012),94777,360
Taken (2008),59369,360
"Last King of Scotland, The (2006)",48738,360
Cinderella Man (2005),33660,360
Cold Mountain (2003),7162,360
Snowpiercer (2013),107406,360
Mission: Impossible - Ghost Protocol (2011),91630,360
Tomorrow Never Dies (1997),1722,360
Captain America: The First Avenger (2011),88140,360
Date Night (2010),76293,360
"Long Kiss Goodnight, The (1996)",1047,360
Man of Steel (2013),103042,361
Diamonds Are Forever (1971),3984,361
Gravity (2013),104841,361
Sling Blade (1996),1358,361
You Don't Mess with the Zohan (2008),59900,361
Ted (2012),95441,361
Baby Mama (2008),59258,361
Frailty (2001),5294,361
Talk to Her (Hable con Ella) (2002),5878,361
Machete (2010),80219,361
Get Smart (2008),60126,361
"Last King of Scotland, The (2006)",48738,362
"Downfall (Untergang, Der) (2004)",31410,362
Garden State (2004),8784,362
"Incredibles, The (2004)",8961,362
Scary Movie 3 (2003),6888,362
"Knight's Tale, A (2001)",4299,362
Harvey (1950),3088,362
Run Lola Run (Lola rennt) (1998),2692,362
Blade II (2002),5254,362
Hamlet (1996),1411,362
Raising Arizona (1987),1394,362
Lucy (2014),111360,363
Pirates of the Caribbean: On Stranger Tides (2011),86880,363
Shoot 'Em Up (2007),54999,363
Pirates of the Caribbean: Dead Man's Chest (2006),45722,363
The Interview (2014),119141,363
Birdman: Or (The Unexpected Virtue of Ignorance) (2014),112183,363
50 First Dates (2004),7293,363
"Mighty Wind, A (2003)",6296,363
Fantastic Mr. Fox (2009),72226,363
Up (2009),68954,363
"One, The (2001)",4887,363
"Hobbit: The Desolation of Smaug, The (2013)",106489,364
"Blind Side, The  (2009)",72641,364
Sex and the City (2008),59725,364
Snakes on a Plane (2006),46965,364
Walk the Line (2005),40819,364
One Hour Photo (2002),5528,364
"Odd Couple, The (1968)",3507,364
Being John Malkovich (1999),2997,364
Waiting for Guffman (1996),1449,364
I Know What You Did Last Summer (1997),1644,364
Scream (1996),1407,364
Date Night (2010),76293,365
Mean Girls (2004),7451,365
Grave of the Fireflies (Hotaru no haka) (1988),5690,365
"Time Machine, The (2002)",5171,365
"Serious Man, A (2009)",71464,365
28 Weeks Later (2007),53000,365
"King and I, The (1956)",2565,365
Eternal Sunshine of the Spotless Mind (2004),7361,365
Ponyo (Gake no ue no Ponyo) (2008),65261,365
Pirates of the Caribbean: Dead Man's Chest (2006),45722,365
Waiting for Guffman (1996),1449,365
"Lord of the Rings: The Two Towers, The (2002)",5952,366
"Grand Budapest Hotel, The (2014)",109374,366
"Mist, The (2007)",56145,366
Inside Man (2006),44199,366
Pirates of the Caribbean: On Stranger Tides (2011),86880,366
Bridesmaids (2011),86833,366
Aeon Flux (2005),37386,366
Batman Begins (2005),33794,366
"Stepford Wives, The (2004)",8373,366
"Beautiful Mind, A (2001)",4995,366
Into the Wild (2007),55247,366
Let the Right One In (Låt den rätte komma in) (2008),61240,367
Jumper (2008),58025,367
Iron Man (2008),59315,367
"Last King of Scotland, The (2006)",48738,367
Casino Royale (2006),49272,367
Flags of Our Fathers (2006),48783,367
Babel (2006),46723,367
Scary Movie 4 (2006),44972,367
Thank You for Smoking (2006),44195,367
"History of Violence, A (2005)",37733,367
Lord of War (2005),36529,367
Constantine (2005),31696,368
Charlie's Angels: Full Throttle (2003),6503,368
My Big Fat Greek Wedding (2002),5299,368
Nacho Libre (2006),45666,368
"Fast and the Furious, The (2001)",4369,368
Croupier (1998),3783,368
Of Mice and Men (1992),3271,368
"Incredibles, The (2004)",8961,368
Ringu (Ring) (1998),6242,368
Licence to Kill (1989),2990,368
Ocean's Eleven (2001),4963,368
Argo (2012),97304,369
Enchanted (2007),56152,369
Warrior (2011),89774,369
"Darjeeling Limited, The (2007)",55269,369
"Birdcage, The (1996)",141,369
Ace Ventura: When Nature Calls (1995),19,369
Friends with Benefits (2011),88405,369
Warm Bodies (2013),99007,369
Surrogates (2009),71530,369
We Were Soldiers (2002),5152,369
Prometheus (2012),94864,369
Indiana Jones and the Kingdom of the Crystal Skull (2008),59615,370
Down Periscope (1996),135,370
Money Train (1995),20,370
Mr. Deeds (2002),5449,370
Freaky Friday (2003),6593,370
Moonrise Kingdom (2012),94959,370
40 Days and 40 Nights (2002),5151,370
Harry Potter and the Half-Blood Prince (2009),69844,370
"Cabin in the Woods, The (2012)",93840,370
"Perfect Murder, A (1998)",1892,370
"Matrix Reloaded, The (2003)",6365,370
Her (2013),106920,371
Limitless (2011),84152,371
I Now Pronounce You Chuck and Larry (2007),54004,371
Mission: Impossible III (2006),45186,371
Monster (2003),7160,371
Guardians of the Galaxy 2 (2017),122918,371
John Wick (2014),115149,371
Mission: Impossible - Rogue Nation (2015),111781,371
Avengers: Age of Ultron (2015),122892,371
Moonrise Kingdom (2012),94959,371
Tootsie (1982),4361,371
Nixon (1995),14,372
"Indian in the Cupboard, The (1995)",60,372
Enchanted (2007),56152,372
Kung Fu Hustle (Gong fu) (2004),31878,372
Bridget Jones: The Edge of Reason (2004),8969,372
Eternal Sunshine of the Spotless Mind (2004),7361,372
Holes (2003),6297,372
Lemony Snicket's A Series of Unfortunate Events (2004),27706,372
"Bone Collector, The (1999)",3005,372
Not Another Teen Movie (2001),4974,372
Intolerable Cruelty (2003),6873,372
"Juror, The (1996)",79,373
Nixon (1995),14,373
Clash of the Titans (2010),76175,373
Clerks II (2006),45728,373
"Holiday, The (2006)",49286,373
Broken Flowers (2005),34437,373
Creature Comforts (1989),3429,373
"Day After Tomorrow, The (2004)",8361,373
Phone Booth (2002),6281,373
Ocean's Eleven (2001),4963,373
Smilla's Sense of Snow (1997),1480,373
Spirited Away (Sen to Chihiro no kamikakushi) (2001),5618,374
Mulholland Drive (2001),4848,374
Snowpiercer (2013),107406,374
Paul (2011),84772,374
We're the Millers (2013),104211,374
"Truth About Cats & Dogs, The (1996)",708,374
Julie & Julia (2009),70293,374
Across the Universe (2007),54190,374
"Ugly Truth, The (2009)",70183,374
Over the Hedge (2006),45431,374
"10,000 BC (2008)",58293,374
Snowpiercer (2013),107406,375
"Perks of Being a Wallflower, The (2012)",96821,375
Paul (2011),84772,375
Fahrenheit 9/11 (2004),8622,375
"Descendants, The (2011)",91077,375
"Brothers McMullen, The (1995)",144,375
Money Train (1995),20,375
Across the Universe (2007),54190,375
"Girl with the Dragon Tattoo, The (Män som hatar kvinnor) (2009)",67255,375
Along Came Polly (2004),7173,375
Marie Antoinette (2006),45880,375
Hanna (2011),86190,376
Zack and Miri Make a Porno (2008),62434,376
Hostel (2005),42723,376
Kiki's Delivery Service (Majo no takkyûbin) (1989),26662,376
Shanghai Knights (2003),6156,376
"Hangover Part II, The (2011)",86911,376
Rocky Balboa (2006),49651,376
Something's Gotta Give (2003),7149,376
Finding Nemo (2003),6377,376
"Royal Tenenbaums, The (2001)",4979,376
Shrek (2001),4306,376
"Descendants, The (2011)",91077,377
Accepted (2006),47518,377
Fantastic Four (2005),34150,377
Flubber (1997),1702,377
My Best Friend's Wedding (1997),1569,377
Django Unchained (2012),99114,377
Pacific Rim (2013),103228,377
Beverly Hills Cop (1984),4085,377
How to Train Your Dragon (2010),76093,377
Prisoners (2013),104879,377
Rocky Balboa (2006),49651,377
Die Another Day (2002),5872,378
"Darjeeling Limited, The (2007)",55269,378
Underworld: Evolution (2006),42738,378
Crash (2004),33166,378
"Constant Gardener, The (2005)",36517,378
Jay and Silent Bob Strike Back (2001),4734,378
Far and Away (1992),3259,378
Medicine Man (1992),2822,378
Breakdown (1997),1518,378
Batman & Robin (1997),1562,378
Bringing Up Baby (1938),955,378
Ace Ventura: When Nature Calls (1995),19,379
Flirting With Disaster (1996),125,379
In Time (2011),90405,379
Igby Goes Down (2002),5577,379
3:10 to Yuma (2007),54997,379
There Will Be Blood (2007),56782,379
Snakes on a Plane (2006),46965,379
"Descent, The (2005)",40732,379
Bewitched (2005),33836,379
Meet the Fockers (2004),30825,379
"Phantom of the Opera, The (2004)",30816,379
Papillon (1973),3198,380
Bedknobs and Broomsticks (1971),1031,380
"Lost Boys, The (1987)",4128,380
Enemy at the Gates (2001),4223,380
Bonnie and Clyde (1967),1084,380
Logan's Run (1976),2528,380
Falling Down (1993),3020,380
"Fugitive, The (1993)",457,380
Virtuosity (1995),338,380
Enemy of the State (1998),2353,380
Dinosaur (2000),3615,380
Corpse Bride (2005),37729,381
The Machinist (2004),8950,381
Mr. & Mrs. Smith (2005),33679,381
Death to Smoochy (2002),5265,381
"Brothers Grimm, The (2005)",36401,381
Cocktail (1988),4487,381
Hot Shots! (1991),5541,381
Bridget Jones: The Edge of Reason (2004),8969,381
Big Trouble in Little China (1986),3740,381
Nurse Betty (2000),3893,381
"Longest Day, The (1962)",3062,381
Death to Smoochy (2002),5265,382
Iron Man 2 (2010),77561,382
Where the Wild Things Are (2009),71745,382
Hollow Man (2000),3826,382
No Country for Old Men (2007),55820,382
Saw II (2005),39446,382
"Jungle Book, The (1994)",362,382
Hero (Ying xiong) (2002),7090,382
Dracula (Bram Stoker's Dracula) (1992),1339,382
"Bourne Identity, The (2002)",5418,382
Vanilla Sky (2001),4975,382
Thor: Ragnarok (2017),122916,383
"Wolf of Wall Street, The (2013)",106782,383
American Hustle (2013),106916,383
This Is the End (2013),102123,383
Ted (2012),95441,383
Jack Reacher (2012),99112,383
No Strings Attached (2011),84374,383
Rango (2011),84944,383
Source Code (2011),85414,383
"Princess and the Frog, The (2009)",72737,383
Kick-Ass (2010),76251,383
Shooter (2007),51935,384
Spider-Man (2002),5349,384
To Die For (1995),45,384
Stargate (1994),316,384
Dances with Wolves (1990),590,384
"Brothers McMullen, The (1995)",144,384
Money Train (1995),20,384
"Guns of Navarone, The (1961)",3654,384
Primary Colors (1998),1810,384
"Amazing Spider-Man, The (2012)",95510,384
"Hobbit: An Unexpected Journey, The (2012)",98809,384
"Blind Side, The  (2009)",72641,385
Michael Clayton (2007),55276,385
Cutthroat Island (1995),15,385
Bottle Rocket (1996),101,385
"Downfall (Untergang, Der) (2004)",31410,385
Bedtime Stories (2008),65088,385
The Scorpion King (2002),5313,385
"Punisher, The (2004)",7439,385
Frailty (2001),5294,385
"Perfect Storm, The (2000)",3755,385
Talladega Nights: The Ballad of Ricky Bobby (2006),46970,385
And Your Mother Too (Y tu mamá también) (2001),5225,386
Milk (2008),63876,386
300 (2007),51662,386
Mr. & Mrs. Smith (2005),33679,386
Lemony Snicket's A Series of Unfortunate Events (2004),27706,386
Sideways (2004),8949,386
WarGames (1983),6979,386
xXx (2002),5507,386
Black Sheep (1996),88,386
Blow (2001),4239,386
Dead Again (1991),3044,386
White Squall (1996),86,387
Four Rooms (1995),18,387
"Spy Who Loved Me, The (1977)",3635,387
Road to Perdition (2002),5464,387
Three Men and a Baby (1987),5308,387
Panic Room (2002),5266,387
Spy Game (2001),4901,387
Major League (1989),4623,387
Dirty Rotten Scoundrels (1988),4499,387
Uncle Buck (1989),4679,387
Sleeping Beauty (1959),2096,387
Star Wars: Episode VII - The Force Awakens (2015),122886,388
Fun with Dick and Jane (2005),42011,388
Serenity (2005),34405,388
Elizabeth (1998),2336,388
Doctor Dolittle (1967),2135,388
Mulholland Drive (2001),4848,388
"Living Daylights, The (1987)",4005,388
Fatal Attraction (1987),3101,388
Rush Hour (1998),2273,388
Toy Story (1995),1,388
Shall We Dance? (Shall We Dansu?) (1996),1537,388
Cast Away (2000),4022,389
Carrie (1976),1345,389
How to Lose a Guy in 10 Days (2003),6155,389
District 9 (2009),70286,389
Star Wars: Episode VII - The Force Awakens (2015),122886,389
"Proposal, The (2009)",69406,389
Two Weeks Notice (2002),5957,389
Forrest Gump (1994),356,389
"Wolverine, The (2013)",103772,389
City of God (Cidade de Deus) (2002),6016,389
"Imaginarium of Doctor Parnassus, The (2009)",69951,389
Interstellar (2014),109487,390
Argo (2012),97304,390
Hotel Transylvania (2012),97225,390
Warrior (2011),89774,390
In Time (2011),90405,390
Pirates of the Caribbean: On Stranger Tides (2011),86880,390
"Book of Eli, The (2010)",73321,390
Avatar (2009),72998,390
"Blind Side, The  (2009)",72641,390
"Wrestler, The (2008)",64839,390
"Girl with the Dragon Tattoo, The (Män som hatar kvinnor) (2009)",67255,390
Sense and Sensibility (1995),17,391
Bottle Rocket (1996),101,391
Terminator 3: Rise of the Machines (2003),6537,391
Tarzan (1999),2687,391
Teenage Mutant Ninja Turtles III (1993),3440,391
Kiss Kiss Bang Bang (2005),38061,391
Dangerous Minds (1995),31,391
Star Wars: Episode IV - A New Hope (1977),260,391
Clerks II (2006),45728,391
"Illusionist, The (2006)",47610,391
Intolerable Cruelty (2003),6873,391
"Help, The (2011)",88810,392
True Grit (2010),82459,392
Source Code (2011),85414,392
Marley & Me (2008),65230,392
Vicky Cristina Barcelona (2008),60950,392
Valkyrie (2008),64983,392
"Wrestler, The (2008)",64839,392
Jumper (2008),58025,392
Forgetting Sarah Marshall (2008),58998,392
Atonement (2007),55052,392
"Bourne Ultimatum, The (2007)",54286,392
Captain America: The First Avenger (2011),88140,393
He's Just Not That Into You (2009),66203,393
Crank (2006),47200,393
Broken Flowers (2005),34437,393
